PTT_mark M.1496853071.A.F2A 1 ＃(FW) FW false
PTT_mark M.1496853071.A.F2A 1 標題(Na) Na false
PTT_mark M.1496853071.A.F2A 1 ＃(FW) FW false
PTT_mark M.1496853071.A.F2A 1 預算(Na) Na false
PTT_mark M.1496853071.A.F2A 1 2(Neu) Neu true
PTT_mark M.1496853071.A.F2A 1 -(DASHCATEGORY) DASHCATEGORY true
PTT_mark M.1496853071.A.F2A 1 3000(Neu) Neu true
PTT_mark M.1496853071.A.F2A 1 請問(VE) VE false
PTT_mark M.1496853071.A.F2A 1 預算(Na) Na false
PTT_mark M.1496853071.A.F2A 1 只(D) D false
PTT_mark M.1496853071.A.F2A 1 有(V_2) V_2 false
PTT_mark M.1496853071.A.F2A 1 2(Neu) Neu true
PTT_mark M.1496853071.A.F2A 1 -(DASHCATEGORY) DASHCATEGORY true
PTT_mark M.1496853071.A.F2A 1 3000(Neu) Neu true
PTT_mark M.1496853071.A.F2A 1 只(Nf) Nf false
PTT_mark M.1496853071.A.F2A 1 求(VC) VC false
PTT_mark M.1496853071.A.F2A 1 虹彩(Na) Na true
PTT_mark M.1496853071.A.F2A 1 六(Neu) Neu true
PTT_mark M.1496853071.A.F2A 1 號(Nf) Nf true
PTT_mark M.1496853071.A.F2A 1 順(VH) VH true
PTT_mark M.1496853071.A.F2A 1 玩(VC) VC true
PTT_mark M.1496853071.A.F2A 1 買(VC) VC false
PTT_mark M.1496853071.A.F2A 1 什麼(Nep) Nep false
PTT_mark M.1496853071.A.F2A 1 顯卡(Na) Na true
PTT_mark M.1496853071.A.F2A 1 cp(FW) FW true
PTT_mark M.1496853071.A.F2A 1 比較(Dfa) Dfa true
PTT_mark M.1496853071.A.F2A 1 高(VH) VH true
PTT_mark M.1496853071.A.F2A 1 ？(QUESTIONCATEGORY) QUESTIONCATEGORY false
PTT_mark M.1496853071.A.F2A 1 power(FW) FW true
PTT_mark M.1496853071.A.F2A 1 大概(D) D false
PTT_mark M.1496853071.A.F2A 1 要(D) D false
PTT_mark M.1496853071.A.F2A 1 多少(Neqa) Neqa false
PTT_mark M.1496853071.A.F2A 1 geforce(FW) FW true
